date,start_date,time,wait_time
2019-03-14,2019-03-14,12:47:07,30
2019-03-14,2019-03-14,12:54:12,30
2019-03-14,2019-03-14,12:59:06,30
2019-03-14,2019-03-14,13:05:07,30
2019-03-14,2019-03-14,13:12:06,30
2019-03-14,2019-03-14,13:19:06,30
2019-03-14,2019-03-14,13:26:07,30
2019-03-14,2019-03-14,13:33:08,30
2019-03-14,2019-03-14,13:41:16,30
2019-03-14,2019-03-14,13:47:07,30
2019-03-14,2019-03-14,13:54:07,30
2019-03-14,2019-03-14,13:59:07,30
2019-03-14,2019-03-14,14:05:07,30
2019-03-14,2019-03-14,14:12:06,30
2019-03-14,2019-03-14,14:19:06,30
2019-03-14,2019-03-14,14:26:07,30
2019-03-14,2019-03-14,14:33:09,30
2019-03-14,2019-03-14,14:41:11,30
2019-03-14,2019-03-14,14:47:07,30
2019-03-14,2019-03-14,14:54:09,30
2019-03-14,2019-03-14,14:59:07,30
2019-03-14,2019-03-14,15:05:06,30
2019-03-14,2019-03-14,15:12:11,25
2019-03-14,2019-03-14,15:19:10,25
2019-03-14,2019-03-14,15:26:07,25
2019-03-14,2019-03-14,15:33:12,25
2019-03-14,2019-03-14,15:41:08,25
2019-03-14,2019-03-14,15:47:08,25
2019-03-14,2019-03-14,15:54:07,25
2019-03-14,2019-03-14,15:59:06,25
2019-03-14,2019-03-14,16:05:11,25
2019-03-14,2019-03-14,16:12:12,25
2019-03-14,2019-03-14,16:19:12,25
2019-03-14,2019-03-14,16:26:11,25
2019-03-14,2019-03-14,16:33:09,25
2019-03-14,2019-03-14,16:41:08,25
2019-03-14,2019-03-14,16:47:08,25
2019-03-14,2019-03-14,16:54:07,25
2019-03-14,2019-03-14,16:59:06,25
2019-03-14,2019-03-14,17:05:07,25
2019-03-14,2019-03-14,17:12:07,25
2019-03-14,2019-03-14,17:19:11,25
2019-03-14,2019-03-14,17:26:07,25
2019-03-14,2019-03-14,17:33:08,25
2019-03-14,2019-03-14,17:41:08,25
2019-03-14,2019-03-14,17:47:06,25
2019-03-14,2019-03-14,17:54:10,25
2019-03-14,2019-03-14,17:59:07,25
2019-03-14,2019-03-14,18:05:11,25
2019-03-14,2019-03-14,18:12:06,25
2019-03-14,2019-03-14,18:19:06,25
2019-03-14,2019-03-14,18:26:07,25
2019-03-14,2019-03-14,18:33:08,25
2019-03-14,2019-03-14,18:41:08,25
2019-03-14,2019-03-14,18:47:07,25
2019-03-14,2019-03-14,18:54:10,25
2019-03-14,2019-03-14,18:59:06,25
2019-03-14,2019-03-14,19:05:14,25
2019-03-14,2019-03-14,19:12:07,25
2019-03-14,2019-03-14,19:19:12,25
2019-03-14,2019-03-14,19:26:06,25
2019-03-14,2019-03-14,19:33:15,25
2019-03-14,2019-03-14,19:41:14,25
2019-03-14,2019-03-14,19:47:07,25
2019-03-14,2019-03-14,19:54:06,25
2019-03-14,2019-03-14,19:59:06,25
2019-03-14,2019-03-14,20:05:12,25
2019-03-14,2019-03-14,20:12:07,20
2019-03-14,2019-03-14,20:19:06,15
2019-03-14,2019-03-14,20:26:07,5
2019-03-15,2019-03-15,09:05:07,5
2019-03-15,2019-03-15,09:12:07,5
2019-03-15,2019-03-15,09:19:07,5
2019-03-15,2019-03-15,09:26:08,5
2019-03-15,2019-03-15,09:33:09,5
2019-03-15,2019-03-15,09:41:13,5
2019-03-15,2019-03-15,09:47:07,5
2019-03-15,2019-03-15,09:54:07,25
2019-03-15,2019-03-15,09:59:06,25
2019-03-15,2019-03-15,10:05:07,25
2019-03-15,2019-03-15,10:12:06,25
2019-03-15,2019-03-15,10:19:07,25
2019-03-15,2019-03-15,10:26:07,25
2019-03-15,2019-03-15,10:33:07,25
2019-03-15,2019-03-15,10:41:11,25
2019-03-15,2019-03-15,10:47:08,25
2019-03-15,2019-03-15,10:54:12,25
2019-03-15,2019-03-15,10:59:08,25
2019-03-15,2019-03-15,11:05:07,25
2019-03-15,2019-03-15,11:12:06,25
2019-03-15,2019-03-15,11:19:06,25
2019-03-15,2019-03-15,11:22:31,25
2019-03-15,2019-03-15,11:26:07,25
2019-03-15,2019-03-15,11:33:14,20
2019-03-15,2019-03-15,11:41:13,20
2019-03-15,2019-03-15,11:47:07,20
2019-03-15,2019-03-15,11:54:10,20
2019-03-15,2019-03-15,11:59:06,20
2019-03-15,2019-03-15,12:05:08,20
2019-03-15,2019-03-15,12:12:06,20
2019-03-15,2019-03-15,12:19:06,20
2019-03-15,2019-03-15,12:26:06,20
2019-03-15,2019-03-15,12:33:07,20
2019-03-15,2019-03-15,12:41:08,20
2019-03-15,2019-03-15,12:47:07,20
2019-03-15,2019-03-15,12:54:07,20
2019-03-15,2019-03-15,12:59:12,20
2019-03-15,2019-03-15,13:05:06,20
2019-03-15,2019-03-15,13:12:06,20
2019-03-15,2019-03-15,13:19:12,20
2019-03-15,2019-03-15,13:26:07,20
2019-03-15,2019-03-15,13:33:09,20
2019-03-15,2019-03-15,13:41:16,20
2019-03-15,2019-03-15,13:47:13,20
2019-03-15,2019-03-15,13:54:06,20
2019-03-15,2019-03-15,13:59:06,20
2019-03-15,2019-03-15,14:05:06,20
2019-03-15,2019-03-15,14:12:07,20
2019-03-15,2019-03-15,14:19:06,20
2019-03-15,2019-03-15,14:26:15,20
2019-03-15,2019-03-15,14:33:09,20
2019-03-15,2019-03-15,14:41:06,20
2019-03-15,2019-03-15,14:47:07,20
2019-03-15,2019-03-15,14:54:06,20
2019-03-15,2019-03-15,14:59:07,20
2019-03-15,2019-03-15,15:05:06,20
2019-03-15,2019-03-15,15:12:07,20
2019-03-15,2019-03-15,15:19:06,20
2019-03-15,2019-03-15,15:26:07,20
2019-03-15,2019-03-15,15:33:12,20
2019-03-15,2019-03-15,15:41:09,20
2019-03-15,2019-03-15,15:47:07,20
2019-03-15,2019-03-15,15:54:07,20
2019-03-15,2019-03-15,15:59:11,20
2019-03-15,2019-03-15,16:05:07,20
2019-03-15,2019-03-15,16:12:07,20
2019-03-15,2019-03-15,16:19:08,20
2019-03-15,2019-03-15,16:26:07,20
2019-03-15,2019-03-15,16:33:12,20
2019-03-15,2019-03-15,16:41:14,20
2019-03-15,2019-03-15,16:47:07,20
2019-03-15,2019-03-15,16:54:10,20
2019-03-15,2019-03-15,16:59:07,20
2019-03-15,2019-03-15,17:05:07,20
2019-03-15,2019-03-15,17:12:07,20
2019-03-15,2019-03-15,17:19:06,20
2019-03-15,2019-03-15,17:26:10,20
2019-03-15,2019-03-15,17:33:09,20
2019-03-15,2019-03-15,17:41:08,20
2019-03-15,2019-03-15,17:47:08,20
2019-03-15,2019-03-15,17:54:07,20
2019-03-15,2019-03-15,17:59:11,20
2019-03-15,2019-03-15,18:05:08,20
2019-03-15,2019-03-15,18:12:07,20
2019-03-15,2019-03-15,18:19:06,20
2019-03-15,2019-03-15,18:26:06,20
2019-03-15,2019-03-15,18:33:07,20
2019-03-15,2019-03-15,18:41:08,20
2019-03-15,2019-03-15,18:47:07,20
2019-03-15,2019-03-15,18:54:07,20
2019-03-15,2019-03-15,18:59:07,20
2019-03-15,2019-03-15,19:05:12,20
2019-03-15,2019-03-15,19:12:06,20
2019-03-15,2019-03-15,19:19:06,20
2019-03-15,2019-03-15,19:26:07,20
2019-03-15,2019-03-15,19:33:08,20
2019-03-15,2019-03-15,19:41:07,20
2019-03-15,2019-03-15,19:47:08,20
2019-03-15,2019-03-15,19:54:07,25
2019-03-15,2019-03-15,19:59:10,25
2019-03-15,2019-03-15,20:05:12,25
2019-03-15,2019-03-15,20:12:10,25
2019-03-15,2019-03-15,20:19:07,25
2019-03-15,2019-03-15,20:26:07,25
2019-03-15,2019-03-15,20:33:09,25
2019-03-15,2019-03-15,20:41:07,25
2019-03-15,2019-03-15,20:47:12,25
2019-03-15,2019-03-15,20:54:10,25
2019-03-15,2019-03-15,20:59:06,25
2019-03-16,2019-03-16,09:47:06,25
2019-03-16,2019-03-16,09:59:07,25
2019-03-16,2019-03-16,10:05:10,25
2019-03-16,2019-03-16,10:12:07,25
2019-03-16,2019-03-16,10:19:06,25
2019-03-16,2019-03-16,10:26:07,25
2019-03-16,2019-03-16,10:33:08,25
2019-03-16,2019-03-16,10:41:08,25
2019-03-16,2019-03-16,10:47:07,25
2019-03-16,2019-03-16,10:54:07,25
2019-03-16,2019-03-16,10:59:09,25
2019-03-16,2019-03-16,11:05:08,20
2019-03-16,2019-03-16,11:12:07,20
2019-03-16,2019-03-16,11:19:07,20
2019-03-16,2019-03-16,11:26:06,20
2019-03-16,2019-03-16,11:33:14,20
2019-03-16,2019-03-16,11:41:13,20
2019-03-16,2019-03-16,11:47:10,20
2019-03-16,2019-03-16,11:54:11,20
2019-03-16,2019-03-16,11:59:07,20
2019-03-16,2019-03-16,12:05:07,20
2019-03-16,2019-03-16,12:12:08,20
2019-03-16,2019-03-16,12:19:06,20
2019-03-16,2019-03-16,12:26:12,20
2019-03-16,2019-03-16,12:33:14,20
2019-03-16,2019-03-16,12:41:08,20
2019-03-16,2019-03-16,12:47:13,20
2019-03-16,2019-03-16,12:54:06,20
2019-03-16,2019-03-16,12:59:07,20
2019-03-16,2019-03-16,13:05:07,20
2019-03-16,2019-03-16,13:12:07,20
2019-03-16,2019-03-16,13:19:06,30
2019-03-16,2019-03-16,13:26:12,30
2019-03-16,2019-03-16,13:33:13,30
2019-03-16,2019-03-16,13:41:08,20
2019-03-16,2019-03-16,13:47:07,20
2019-03-16,2019-03-16,13:54:09,20
2019-03-16,2019-03-16,13:59:07,20
2019-03-16,2019-03-16,14:05:08,20
2019-03-16,2019-03-16,14:12:07,20
2019-03-16,2019-03-16,14:19:06,20
2019-03-16,2019-03-16,14:26:13,20
2019-03-16,2019-03-16,14:33:14,20
2019-03-16,2019-03-16,14:41:08,20
2019-03-16,2019-03-16,14:47:08,20
2019-03-16,2019-03-16,14:54:07,20
2019-03-16,2019-03-16,14:59:08,20
2019-03-16,2019-03-16,15:05:07,20
2019-03-16,2019-03-16,15:12:07,20
2019-03-16,2019-03-16,15:19:06,20
2019-03-16,2019-03-16,15:26:07,20
2019-03-16,2019-03-16,15:33:08,20
2019-03-16,2019-03-16,15:41:08,20
2019-03-16,2019-03-16,15:47:13,20
2019-03-16,2019-03-16,15:54:07,20
2019-03-16,2019-03-16,15:59:05,20
2019-03-16,2019-03-16,16:05:07,20
2019-03-16,2019-03-16,16:12:07,20
2019-03-16,2019-03-16,16:19:06,20
2019-03-16,2019-03-16,16:27:33,20
2019-03-16,2019-03-16,16:33:08,20
2019-03-16,2019-03-16,16:41:08,20
2019-03-16,2019-03-16,16:47:07,25
2019-03-16,2019-03-16,16:54:09,25
2019-03-16,2019-03-16,16:59:06,25
2019-03-16,2019-03-16,17:05:08,25
2019-03-16,2019-03-16,17:12:06,25
2019-03-16,2019-03-16,17:19:14,25
2019-03-16,2019-03-16,17:26:07,25
2019-03-16,2019-03-16,17:33:09,25
2019-03-16,2019-03-16,17:41:07,25
2019-03-16,2019-03-16,17:47:07,25
2019-03-16,2019-03-16,17:54:07,25
2019-03-16,2019-03-16,17:59:06,25
2019-03-16,2019-03-16,18:05:07,25
2019-03-16,2019-03-16,18:12:07,25
2019-03-16,2019-03-16,18:19:09,25
2019-03-16,2019-03-16,18:26:07,25
2019-03-16,2019-03-16,18:33:09,25
2019-03-16,2019-03-16,18:41:08,25
2019-03-16,2019-03-16,18:47:07,25
2019-03-16,2019-03-16,18:54:07,25
2019-03-16,2019-03-16,18:59:10,25
2019-03-16,2019-03-16,19:05:12,25
2019-03-16,2019-03-16,19:12:07,25
2019-03-16,2019-03-16,19:19:07,25
2019-03-16,2019-03-16,19:27:33,25
2019-03-16,2019-03-16,19:33:08,25
2019-03-16,2019-03-16,19:41:08,25
2019-03-16,2019-03-16,19:47:12,25
2019-03-16,2019-03-16,19:54:07,25
2019-03-16,2019-03-16,19:59:09,25
2019-03-16,2019-03-16,20:05:07,25
2019-03-16,2019-03-16,20:12:07,25
2019-03-16,2019-03-16,20:19:07,25
2019-03-17,2019-03-17,09:47:10,35
2019-03-17,2019-03-17,09:54:12,35
2019-03-17,2019-03-17,09:59:07,35
2019-03-17,2019-03-17,10:05:07,35
2019-03-17,2019-03-17,10:12:06,35
2019-03-17,2019-03-17,10:19:07,35
2019-03-17,2019-03-17,10:26:07,35
2019-03-17,2019-03-17,10:33:09,25
2019-03-17,2019-03-17,10:41:08,25
2019-03-17,2019-03-17,10:47:08,25
2019-03-17,2019-03-17,10:54:07,25
2019-03-17,2019-03-17,10:59:07,25
2019-03-17,2019-03-17,11:05:07,25
2019-03-17,2019-03-17,11:12:12,25
2019-03-17,2019-03-17,11:19:11,25
2019-03-17,2019-03-17,11:26:07,25
2019-03-17,2019-03-17,11:33:12,25
2019-03-17,2019-03-17,11:41:08,25
2019-03-17,2019-03-17,11:47:13,25
2019-03-17,2019-03-17,11:54:07,25
2019-03-17,2019-03-17,11:59:07,25
2019-03-17,2019-03-17,12:05:11,25
2019-03-17,2019-03-17,12:12:07,25
2019-03-17,2019-03-17,12:19:06,25
2019-03-17,2019-03-17,12:26:10,25
2019-03-17,2019-03-17,12:33:09,25
2019-03-17,2019-03-17,12:41:14,25
2019-03-17,2019-03-17,12:47:09,25
2019-03-17,2019-03-17,12:54:07,25
2019-03-17,2019-03-17,12:59:07,25
2019-03-17,2019-03-17,13:05:13,25
2019-03-17,2019-03-17,13:12:12,25
2019-03-17,2019-03-17,13:19:10,25
2019-03-17,2019-03-17,13:26:08,25
2019-03-17,2019-03-17,13:33:10,20
2019-03-17,2019-03-17,13:41:08,20
2019-03-17,2019-03-17,13:47:07,20
2019-03-17,2019-03-17,13:54:07,20
2019-03-17,2019-03-17,13:59:12,20
2019-03-17,2019-03-17,14:05:07,20
2019-03-17,2019-03-17,14:12:06,20
2019-03-17,2019-03-17,14:19:10,20
2019-03-17,2019-03-17,14:26:07,20
2019-03-17,2019-03-17,14:33:13,20
2019-03-17,2019-03-17,14:41:17,20
2019-03-17,2019-03-17,14:47:10,20
2019-03-17,2019-03-17,14:54:15,20
2019-03-17,2019-03-17,14:59:08,20
2019-03-17,2019-03-17,15:05:07,20
2019-03-17,2019-03-17,15:12:10,20
2019-03-17,2019-03-17,15:19:06,20
2019-03-17,2019-03-17,15:26:07,20
2019-03-17,2019-03-17,15:33:08,20
2019-03-17,2019-03-17,15:41:07,20
2019-03-17,2019-03-17,15:47:08,20
2019-03-17,2019-03-17,15:54:11,20
2019-03-17,2019-03-17,15:59:07,20
2019-03-17,2019-03-17,16:05:07,20
2019-03-17,2019-03-17,16:12:07,20
2019-03-17,2019-03-17,16:19:09,20
2019-03-17,2019-03-17,16:26:06,20
2019-03-17,2019-03-17,16:33:09,20
2019-03-17,2019-03-17,16:41:09,20
2019-03-17,2019-03-17,16:47:07,20
2019-03-17,2019-03-17,16:54:08,35
2019-03-17,2019-03-17,16:59:07,35
2019-03-17,2019-03-17,17:05:07,35
2019-03-17,2019-03-17,17:12:07,25
2019-03-17,2019-03-17,17:19:12,25
2019-03-17,2019-03-17,17:26:07,25
2019-03-17,2019-03-17,17:33:09,25
2019-03-17,2019-03-17,17:41:08,25
2019-03-17,2019-03-17,17:47:07,25
2019-03-17,2019-03-17,17:54:07,30
2019-03-17,2019-03-17,17:59:12,30
2019-03-17,2019-03-17,18:05:07,30
2019-03-17,2019-03-17,18:12:07,30
2019-03-17,2019-03-17,18:19:07,30
2019-03-17,2019-03-17,18:26:10,30
2019-03-17,2019-03-17,18:33:10,30
2019-03-17,2019-03-17,18:41:07,25
2019-03-17,2019-03-17,18:47:07,25
2019-03-17,2019-03-17,18:54:12,25
2019-03-17,2019-03-17,18:59:06,25
2019-03-17,2019-03-17,19:05:07,25
2019-03-17,2019-03-17,19:12:06,25
2019-03-17,2019-03-17,19:19:06,25
2019-03-17,2019-03-17,19:26:07,25
2019-03-17,2019-03-17,19:33:08,25
2019-03-17,2019-03-17,19:41:09,25
2019-03-17,2019-03-17,19:47:12,25
2019-03-17,2019-03-17,19:54:06,25
2019-03-17,2019-03-17,19:59:07,25
2019-03-17,2019-03-17,20:05:07,25
2019-03-17,2019-03-17,20:12:07,20
2019-03-17,2019-03-17,20:19:06,15
2019-03-18,2019-03-18,09:54:07,35
2019-03-18,2019-03-18,09:59:08,35
2019-03-18,2019-03-18,10:05:10,35
2019-03-18,2019-03-18,10:12:08,35
2019-03-18,2019-03-18,10:19:07,35
2019-03-18,2019-03-18,10:26:07,25
2019-03-18,2019-03-18,10:33:08,25
2019-03-18,2019-03-18,10:41:08,25
2019-03-18,2019-03-18,10:47:08,25
2019-03-18,2019-03-18,10:54:11,25
2019-03-18,2019-03-18,10:59:06,25
2019-03-18,2019-03-18,11:05:07,25
2019-03-18,2019-03-18,11:12:08,25
2019-03-18,2019-03-18,11:19:07,25
2019-03-18,2019-03-18,11:26:07,30
2019-03-18,2019-03-18,11:33:08,30
2019-03-18,2019-03-18,11:41:08,30
2019-03-18,2019-03-18,11:47:15,30
2019-03-18,2019-03-18,11:54:07,25
2019-03-18,2019-03-18,11:59:07,25
2019-03-18,2019-03-18,12:05:07,25
2019-03-18,2019-03-18,12:12:07,25
2019-03-18,2019-03-18,12:16:09,30
2019-03-18,2019-03-18,12:19:07,30
2019-03-18,2019-03-18,12:26:06,40
2019-03-18,2019-03-18,12:33:07,40
2019-03-18,2019-03-18,12:41:07,40
2019-03-18,2019-03-18,12:47:08,40
2019-03-18,2019-03-18,12:47:09,40
2019-03-18,2019-03-18,12:54:08,45
2019-03-18,2019-03-18,12:59:07,55
2019-03-18,2019-03-18,13:05:07,55
2019-03-18,2019-03-18,13:12:10,55
2019-03-18,2019-03-18,13:19:07,55
2019-03-18,2019-03-18,13:26:12,30
2019-03-18,2019-03-18,13:33:09,30
2019-03-18,2019-03-18,13:41:08,30
2019-03-18,2019-03-18,13:47:07,30
2019-03-18,2019-03-18,13:54:07,30
2019-03-18,2019-03-18,13:59:07,30
2019-03-18,2019-03-18,14:05:10,30
2019-03-18,2019-03-18,14:12:07,30
2019-03-18,2019-03-18,14:19:06,30
2019-03-18,2019-03-18,14:26:07,30
2019-03-18,2019-03-18,14:33:09,30
2019-03-18,2019-03-18,14:41:08,30
2019-03-18,2019-03-18,14:47:09,30
2019-03-18,2019-03-18,14:54:07,30
2019-03-18,2019-03-18,14:59:07,30
2019-03-18,2019-03-18,15:05:12,20
2019-03-18,2019-03-18,15:12:07,20
2019-03-18,2019-03-18,15:19:07,20
2019-03-18,2019-03-18,15:26:07,30
2019-03-18,2019-03-18,15:33:08,30
2019-03-18,2019-03-18,15:41:07,30
2019-03-18,2019-03-18,15:47:08,30
2019-03-18,2019-03-18,15:54:12,30
2019-03-18,2019-03-18,15:59:07,45
2019-03-18,2019-03-18,16:05:07,45
2019-03-18,2019-03-18,16:12:06,45
2019-03-18,2019-03-18,16:19:12,45
2019-03-18,2019-03-18,16:26:06,45
2019-03-18,2019-03-18,16:33:14,45
2019-03-18,2019-03-18,16:41:08,45
2019-03-18,2019-03-18,16:47:08,45
2019-03-18,2019-03-18,16:54:15,35
2019-03-18,2019-03-18,16:59:06,35
2019-03-18,2019-03-18,17:05:07,35
2019-03-18,2019-03-18,17:12:07,35
2019-03-18,2019-03-18,17:19:06,35
2019-03-18,2019-03-18,17:26:12,35
2019-03-18,2019-03-18,17:33:08,35
2019-03-18,2019-03-18,17:41:08,35
2019-03-18,2019-03-18,17:47:11,45
2019-03-18,2019-03-18,17:54:06,45
2019-03-18,2019-03-18,17:59:11,25
2019-03-18,2019-03-18,18:05:06,25
2019-03-18,2019-03-18,18:12:06,25
2019-03-18,2019-03-18,18:19:07,25
2019-03-18,2019-03-18,18:26:07,25
2019-03-18,2019-03-18,18:33:09,25
2019-03-18,2019-03-18,18:41:11,45
2019-03-18,2019-03-18,18:47:06,40
2019-03-18,2019-03-18,18:54:06,40
2019-03-18,2019-03-18,18:59:06,40
2019-03-18,2019-03-18,19:05:07,40
2019-03-18,2019-03-18,19:12:07,40
2019-03-18,2019-03-18,19:19:14,40
2019-03-18,2019-03-18,19:26:12,40
2019-03-18,2019-03-18,19:33:12,40
2019-03-18,2019-03-18,19:41:07,25
2019-03-18,2019-03-18,19:47:06,25
2019-03-18,2019-03-18,19:54:06,25
2019-03-18,2019-03-18,19:59:10,25
2019-03-18,2019-03-18,20:05:07,25
2019-03-18,2019-03-18,20:12:07,25
2019-03-18,2019-03-18,20:19:07,15
2019-03-19,2019-03-19,09:47:06,35
2019-03-19,2019-03-19,09:54:07,35
2019-03-19,2019-03-19,09:59:07,35
2019-03-19,2019-03-19,10:05:07,35
2019-03-19,2019-03-19,10:12:07,35
2019-03-19,2019-03-19,10:19:06,35
2019-03-19,2019-03-19,10:26:15,35
2019-03-19,2019-03-19,10:33:09,25
2019-03-19,2019-03-19,10:39:50,25
2019-03-19,2019-03-19,10:41:08,25
2019-03-19,2019-03-19,10:47:10,25
2019-03-19,2019-03-19,10:54:06,25
2019-03-19,2019-03-19,10:59:07,25
2019-03-19,2019-03-19,11:05:07,25
2019-03-19,2019-03-19,11:12:10,25
2019-03-19,2019-03-19,11:19:06,25
2019-03-19,2019-03-19,11:26:07,25
2019-03-19,2019-03-19,11:33:09,25
2019-03-19,2019-03-19,11:41:07,20
2019-03-19,2019-03-19,11:47:08,20
2019-03-19,2019-03-19,11:54:07,20
2019-03-19,2019-03-19,11:59:07,20
2019-03-19,2019-03-19,12:05:07,20
2019-03-19,2019-03-19,12:12:07,20
2019-03-19,2019-03-19,12:19:07,20
2019-03-19,2019-03-19,12:26:07,20
2019-03-19,2019-03-19,12:33:09,20
2019-03-19,2019-03-19,12:41:12,20
2019-03-19,2019-03-19,12:47:11,20
2019-03-19,2019-03-19,12:54:07,20
2019-03-19,2019-03-19,12:59:10,20
2019-03-19,2019-03-19,13:05:07,20
2019-03-19,2019-03-19,13:12:07,20
2019-03-19,2019-03-19,13:19:06,20
2019-03-19,2019-03-19,13:26:07,20
2019-03-19,2019-03-19,13:33:14,20
2019-03-19,2019-03-19,13:41:08,20
2019-03-19,2019-03-19,13:47:07,20
2019-03-19,2019-03-19,13:54:07,20
2019-03-19,2019-03-19,13:59:06,20
2019-03-19,2019-03-19,14:05:07,20
2019-03-19,2019-03-19,14:12:07,20
2019-03-19,2019-03-19,14:19:10,20
2019-03-19,2019-03-19,14:26:07,20
2019-03-19,2019-03-19,14:33:08,20
2019-03-19,2019-03-19,14:41:08,20
2019-03-19,2019-03-19,14:47:08,20
2019-03-19,2019-03-19,14:54:07,20
2019-03-19,2019-03-19,14:59:10,20
2019-03-19,2019-03-19,15:05:07,20
2019-03-19,2019-03-19,15:12:06,20
2019-03-19,2019-03-19,15:19:07,20
2019-03-19,2019-03-19,15:26:12,20
2019-03-19,2019-03-19,15:33:08,20
2019-03-19,2019-03-19,15:41:12,20
2019-03-19,2019-03-19,15:47:07,20
2019-03-19,2019-03-19,15:54:07,20
2019-03-19,2019-03-19,15:59:07,20
2019-03-19,2019-03-19,16:05:07,20
2019-03-19,2019-03-19,16:12:14,20
2019-03-19,2019-03-19,16:19:06,20
2019-03-19,2019-03-19,16:26:10,20
2019-03-19,2019-03-19,16:33:08,20
2019-03-19,2019-03-19,16:41:08,20
2019-03-19,2019-03-19,16:47:09,20
2019-03-19,2019-03-19,16:54:06,20
2019-03-19,2019-03-19,16:59:07,20
2019-03-19,2019-03-19,17:05:07,20
2019-03-19,2019-03-19,17:12:07,20
2019-03-19,2019-03-19,17:16:30,20
2019-03-19,2019-03-19,17:19:06,20
2019-03-19,2019-03-19,17:26:07,20
2019-03-19,2019-03-19,17:33:15,20
2019-03-19,2019-03-19,17:41:07,20
2019-03-19,2019-03-19,17:47:07,20
2019-03-19,2019-03-19,17:54:12,20
2019-03-19,2019-03-19,17:59:15,20
2019-03-19,2019-03-19,18:05:07,20
2019-03-19,2019-03-19,18:12:07,20
2019-03-19,2019-03-19,18:19:10,25
2019-03-19,2019-03-19,18:26:07,25
2019-03-19,2019-03-19,18:33:16,25
2019-03-19,2019-03-19,18:41:08,25
2019-03-19,2019-03-19,18:47:08,25
2019-03-19,2019-03-19,18:54:12,25
2019-03-19,2019-03-19,18:59:07,25
2019-03-19,2019-03-19,19:05:07,25
2019-03-19,2019-03-19,19:12:06,25
2019-03-19,2019-03-19,19:19:06,25
2019-03-19,2019-03-19,19:26:07,25
2019-03-19,2019-03-19,19:33:09,25
2019-03-19,2019-03-19,19:41:09,25
2019-03-19,2019-03-19,19:47:07,25
2019-03-19,2019-03-19,19:54:07,25
2019-03-19,2019-03-19,19:59:12,25
2019-03-19,2019-03-19,20:05:07,25
2019-03-19,2019-03-19,20:12:07,25
2019-03-19,2019-03-19,20:19:11,15
2019-03-20,2019-03-20,09:59:07,35
2019-03-20,2019-03-20,10:05:08,35
2019-03-20,2019-03-20,10:12:07,35
2019-03-20,2019-03-20,10:19:11,35
2019-03-20,2019-03-20,10:26:07,35
2019-03-20,2019-03-20,10:33:07,35
2019-03-20,2019-03-20,10:41:08,35
2019-03-20,2019-03-20,10:47:08,35
2019-03-20,2019-03-20,10:54:06,25
2019-03-20,2019-03-20,10:59:08,25
2019-03-20,2019-03-20,11:05:07,25
2019-03-20,2019-03-20,11:12:07,25
2019-03-20,2019-03-20,11:19:07,25
2019-03-20,2019-03-20,11:26:07,25
2019-03-20,2019-03-20,11:33:09,20
2019-03-20,2019-03-20,11:41:09,45
2019-03-20,2019-03-20,11:47:10,45
2019-03-20,2019-03-20,11:54:06,45
2019-03-20,2019-03-20,11:59:15,35
2019-03-20,2019-03-20,12:05:07,35
2019-03-20,2019-03-20,12:12:08,35
2019-03-20,2019-03-20,12:19:11,35
2019-03-20,2019-03-20,12:26:07,35
2019-03-20,2019-03-20,12:33:14,35
2019-03-20,2019-03-20,12:41:08,35
2019-03-20,2019-03-20,12:47:10,45
2019-03-20,2019-03-20,12:54:15,45
2019-03-20,2019-03-20,12:59:15,20
2019-03-20,2019-03-20,13:05:11,30
2019-03-20,2019-03-20,13:12:08,45
2019-03-20,2019-03-20,13:19:07,45
2019-03-20,2019-03-20,13:26:08,45
2019-03-20,2019-03-20,13:33:17,30
2019-03-20,2019-03-20,13:41:09,30
2019-03-20,2019-03-20,13:47:07,30
2019-03-20,2019-03-20,13:54:07,30
2019-03-20,2019-03-20,13:59:08,30
2019-03-20,2019-03-20,14:05:07,30
2019-03-20,2019-03-20,14:12:11,30
2019-03-20,2019-03-20,14:19:12,30
2019-03-20,2019-03-20,14:26:07,30
2019-03-20,2019-03-20,14:33:09,30
2019-03-20,2019-03-20,14:41:08,30
2019-03-20,2019-03-20,14:47:07,30
2019-03-20,2019-03-20,14:54:07,30
2019-03-20,2019-03-20,14:59:06,30
2019-03-20,2019-03-20,15:05:10,30
2019-03-20,2019-03-20,15:12:10,30
2019-03-20,2019-03-20,15:19:08,30
2019-03-20,2019-03-20,15:26:07,20
2019-03-20,2019-03-20,15:33:09,30
2019-03-20,2019-03-20,15:41:11,30
2019-03-20,2019-03-20,15:47:09,30
2019-03-20,2019-03-20,15:54:07,30
2019-03-20,2019-03-20,15:59:08,30
2019-03-20,2019-03-20,16:05:07,30
2019-03-20,2019-03-20,16:12:13,30
2019-03-20,2019-03-20,16:19:09,30
2019-03-20,2019-03-20,16:26:07,45
2019-03-20,2019-03-20,16:33:10,45
2019-03-20,2019-03-20,16:41:08,45
2019-03-20,2019-03-20,16:47:08,45
2019-03-20,2019-03-20,16:54:07,45
2019-03-20,2019-03-20,16:59:06,45
2019-03-20,2019-03-20,17:05:06,45
2019-03-20,2019-03-20,17:12:06,25
2019-03-20,2019-03-20,17:19:06,25
2019-03-20,2019-03-20,17:26:07,25
2019-03-20,2019-03-20,17:33:09,25
2019-03-20,2019-03-20,17:41:07,25
